project_class,local_file,source_split,rvlcdip_filename,label_id,source
article,article_0081.png,test,tob07822.07_tob07822.08.tif,9,rvlcdip
article,article_0082.png,test,1000306392.tif,9,rvlcdip
article,article_0083.png,test,1002404223d.tif,9,rvlcdip
article,article_0084.png,test,2083780624.tif,9,rvlcdip
article,article_0085.png,test,01139180a.tif,9,rvlcdip
article,article_0086.png,test,1000795900.tif,9,rvlcdip
article,article_0087.png,test,1002402279_1002402280.tif,9,rvlcdip
article,article_0088.png,test,1003538015-b.tif,9,rvlcdip
article,article_0089.png,test,2025500051.tif,9,rvlcdip
article,article_0090.png,test,tob10609.55.tif,9,rvlcdip
article,article_0091.png,test,91049609_9610.tif,9,rvlcdip
article,article_0092.png,test,2074110292.tif,9,rvlcdip
article,article_0093.png,test,2500017317.tif,9,rvlcdip
article,article_0094.png,test,2072197110.tif,9,rvlcdip
article,article_0095.png,test,1003543438.tif,9,rvlcdip
article,article_0096.png,test,ti10051744_1745.tif,9,rvlcdip
article,article_0097.png,test,2048294240.tif,9,rvlcdip
article,article_0098.png,test,2501074515.tif,9,rvlcdip
article,article_0099.png,test,03754530.tif,9,rvlcdip
invoice,invoice_0075.png,test,2028697984.tif,11,rvlcdip
invoice,invoice_0076.png,test,2071972444.tif,11,rvlcdip
invoice,invoice_0077.png,test,2029371469.tif,11,rvlcdip
invoice,invoice_0078.png,test,87147456.tif,11,rvlcdip
invoice,invoice_0079.png,test,50719280-9280.tif,11,rvlcdip
invoice,invoice_0080.png,test,0001140927.tif,11,rvlcdip
invoice,invoice_0081.png,test,2028708554.tif,11,rvlcdip
invoice,invoice_0082.png,test,0060052787.tif,11,rvlcdip
invoice,invoice_0083.png,test,0013041942.tif,11,rvlcdip
invoice,invoice_0084.png,test,CTRCONTRACTS022512-2.tif,11,rvlcdip
invoice,invoice_0085.png,test,2028746910_2028746913.tif,11,rvlcdip
invoice,invoice_0086.png,test,2072484182.tif,11,rvlcdip
invoice,invoice_0087.png,test,2070382318.tif,11,rvlcdip
invoice,invoice_0088.png,test,94389950.tif,11,rvlcdip
invoice,invoice_0089.png,test,83553778.tif,11,rvlcdip
invoice,invoice_0090.png,test,2084020097.tif,11,rvlcdip
invoice,invoice_0091.png,test,83374063.tif,11,rvlcdip
invoice,invoice_0092.png,test,2028720072_2028720073.tif,11,rvlcdip
invoice,invoice_0093.png,test,2062102120.tif,11,rvlcdip
invoice,invoice_0094.png,test,2042824582.tif,11,rvlcdip
invoice,invoice_0095.png,test,95824922.tif,11,rvlcdip
invoice,invoice_0096.png,test,1000127685.tif,11,rvlcdip
invoice,invoice_0097.png,test,0001234030.tif,11,rvlcdip
invoice,invoice_0098.png,test,0060284223.tif,11,rvlcdip
invoice,invoice_0099.png,test,515615617+-5618.tif,11,rvlcdip
receipt,receipt_0000.jpg,sroie_train,sroie_X51005676538.jpg,,sroie
receipt,receipt_0001.jpg,sroie_train,sroie_X51005361900.jpg,,sroie
receipt,receipt_0002.jpg,sroie_train,sroie_X51006414392.jpg,,sroie
receipt,receipt_0003.jpg,sroie_train,sroie_X51006350763.jpg,,sroie
receipt,receipt_0004.jpg,sroie_train,sroie_X51006311767.jpg,,sroie
receipt,receipt_0005.jpg,sroie_train,sroie_X51005711447.jpg,,sroie
receipt,receipt_0006.jpg,sroie_train,sroie_X51005663280.jpg,,sroie
receipt,receipt_0007.jpg,sroie_train,sroie_X51008099044.jpg,,sroie
receipt,receipt_0008.jpg,sroie_train,sroie_X51005577192.jpg,,sroie
receipt,receipt_0009.jpg,sroie_train,sroie_X51008142060.jpg,,sroie
receipt,receipt_0010.jpg,sroie_train,sroie_X51006913031.jpg,,sroie
receipt,receipt_0011.jpg,sroie_train,sroie_X51005433514.jpg,,sroie
receipt,receipt_0012.jpg,sroie_train,sroie_X51005433492.jpg,,sroie
receipt,receipt_0013.jpg,sroie_train,sroie_X51005605333.jpg,,sroie
receipt,receipt_0014.jpg,sroie_train,sroie_X51006008091.jpg,,sroie
receipt,receipt_0015.jpg,sroie_train,sroie_X51006329399.jpg,,sroie
receipt,receipt_0016.jpg,sroie_train,sroie_X51007419197.jpg,,sroie
receipt,receipt_0017.jpg,sroie_train,sroie_X51005361946.jpg,,sroie
receipt,receipt_0018.jpg,sroie_train,sroie_X51008114260.jpg,,sroie
receipt,receipt_0019.jpg,sroie_train,sroie_X51005757323.jpg,,sroie
receipt,receipt_0020.jpg,sroie_train,sroie_X51008164991.jpg,,sroie
receipt,receipt_0021.jpg,sroie_train,sroie_X51006913024.jpg,,sroie
receipt,receipt_0022.jpg,sroie_train,sroie_X51006008197.jpg,,sroie
receipt,receipt_0023.jpg,sroie_train,sroie_X51007231336.jpg,,sroie
receipt,receipt_0024.jpg,sroie_train,sroie_X51006414431.jpg,,sroie
receipt,receipt_0025.jpg,sroie_train,sroie_X00016469672.jpg,,sroie
receipt,receipt_0026.jpg,sroie_train,sroie_X51005719883.jpg,,sroie
receipt,receipt_0027.jpg,sroie_train,sroie_X51008164524.jpg,,sroie
receipt,receipt_0028.jpg,sroie_train,sroie_X51006556825.jpg,,sroie
receipt,receipt_0029.jpg,sroie_train,sroie_X51008142038.jpg,,sroie
receipt,receipt_0030.jpg,sroie_train,sroie_X51005719864.jpg,,sroie
receipt,receipt_0031.jpg,sroie_train,sroie_X51006008074.jpg,,sroie
receipt,receipt_0032.jpg,sroie_train,sroie_X51006556815.jpg,,sroie
receipt,receipt_0033.jpg,sroie_train,sroie_X51008164992.jpg,,sroie
receipt,receipt_0034.jpg,sroie_train,sroie_X51005605286.jpg,,sroie
receipt,receipt_0035.jpg,sroie_train,sroie_X51006619698.jpg,,sroie
receipt,receipt_0036.jpg,sroie_train,sroie_X51005663273.jpg,,sroie
receipt,receipt_0037.jpg,sroie_train,sroie_X51006557185.jpg,,sroie
receipt,receipt_0038.jpg,sroie_train,sroie_X51006556838.jpg,,sroie
receipt,receipt_0039.jpg,sroie_train,sroie_X51006389963.jpg,,sroie
receipt,receipt_0040.jpg,sroie_train,sroie_X51005442327.jpg,,sroie
receipt,receipt_0041.jpg,sroie_train,sroie_X51007339095.jpg,,sroie
receipt,receipt_0042.jpg,sroie_train,sroie_X51008042782.jpg,,sroie
receipt,receipt_0043.jpg,sroie_train,sroie_X51005677332.jpg,,sroie
receipt,receipt_0044.jpg,sroie_train,sroie_X51006619696.jpg,,sroie
receipt,receipt_0045.jpg,sroie_train,sroie_X51005568881.jpg,,sroie
receipt,receipt_0046.jpg,sroie_train,sroie_X51008099081.jpg,,sroie
receipt,receipt_0047.jpg,sroie_train,sroie_X51006414680.jpg,,sroie
receipt,receipt_0048.jpg,sroie_train,sroie_X51006557195.jpg,,sroie
receipt,receipt_0049.jpg,sroie_train,sroie_X51005757243.jpg,,sroie
receipt,receipt_0050.jpg,sroie_train,sroie_X51005447860.jpg,,sroie
receipt,receipt_0051.jpg,sroie_train,sroie_X51005442338.jpg,,sroie
receipt,receipt_0052.jpg,sroie_train,sroie_X51006327978.jpg,,sroie
receipt,receipt_0053.jpg,sroie_train,sroie_X51006414674.jpg,,sroie
receipt,receipt_0054.jpg,sroie_train,sroie_X51005568884.jpg,,sroie
receipt,receipt_0055.jpg,sroie_train,sroie_X51008145450.jpg,,sroie
receipt,receipt_0056.jpg,sroie_train,sroie_X51005663279.jpg,,sroie
receipt,receipt_0057.jpg,sroie_train,sroie_X51008123599.jpg,,sroie
receipt,receipt_0058.jpg,sroie_train,sroie_X51008142030.jpg,,sroie
receipt,receipt_0059.jpg,sroie_train,sroie_X51007231370.jpg,,sroie
receipt,receipt_0060.jpg,sroie_train,sroie_X51006557202.jpg,,sroie
receipt,receipt_0061.jpg,sroie_train,sroie_X51005719896.jpg,,sroie
receipt,receipt_0062.jpg,sroie_train,sroie_X51006619343.jpg,,sroie
receipt,receipt_0063.jpg,sroie_train,sroie_X51006557170.jpg,,sroie
receipt,receipt_0064.jpg,sroie_train,sroie_X51005806702.jpg,,sroie
receipt,receipt_0065.jpg,sroie_train,sroie_X51006392299.jpg,,sroie
receipt,receipt_0066.jpg,sroie_train,sroie_X51005453729.jpg,,sroie
receipt,receipt_0067.jpg,sroie_train,sroie_X51005722699.jpg,,sroie
receipt,receipt_0068.jpg,sroie_train,sroie_X51008030566.jpg,,sroie
receipt,receipt_0069.jpg,sroie_train,sroie_X51008164998.jpg,,sroie
receipt,receipt_0070.jpg,sroie_train,sroie_X51005719899.jpg,,sroie
receipt,receipt_0071.jpg,sroie_train,sroie_X51007339100.jpg,,sroie
receipt,receipt_0072.jpg,sroie_train,sroie_X51006619697.jpg,,sroie
receipt,receipt_0073.jpg,sroie_train,sroie_X51006393377.jpg,,sroie
receipt,receipt_0074.jpg,sroie_train,sroie_X51006008095.jpg,,sroie
receipt,receipt_0075.jpg,sroie_train,sroie_X51006555817.jpg,,sroie
receipt,receipt_0076.jpg,sroie_train,sroie_X51005442392.jpg,,sroie
receipt,receipt_0077.jpg,sroie_train,sroie_X51006328913.jpg,,sroie
receipt,receipt_0078.jpg,sroie_train,sroie_X51008164510.jpg,,sroie
receipt,receipt_0079.jpg,sroie_train,sroie_X51006502533.jpg,,sroie
receipt,receipt_0080.jpg,sroie_train,sroie_X51006679216.jpg,,sroie
receipt,receipt_0081.jpg,sroie_train,sroie_X51006392313.jpg,,sroie
receipt,receipt_0082.jpg,sroie_train,sroie_X51005447848.jpg,,sroie
receipt,receipt_0083.jpg,sroie_train,sroie_X51005806716.jpg,,sroie
receipt,receipt_0084.jpg,sroie_train,sroie_X51006502531.jpg,,sroie
receipt,receipt_0085.jpg,sroie_train,sroie_X51005889296.jpg,,sroie
receipt,receipt_0086.jpg,sroie_train,sroie_X51007339651.jpg,,sroie
receipt,receipt_0087.jpg,sroie_train,sroie_X51006620189.jpg,,sroie
receipt,receipt_0088.jpg,sroie_train,sroie_X51007339094.jpg,,sroie
receipt,receipt_0089.jpg,sroie_train,sroie_X51005711454.jpg,,sroie
receipt,receipt_0090.jpg,sroie_train,sroie_X51006392122.jpg,,sroie
receipt,receipt_0091.jpg,sroie_train,sroie_X51008164996.jpg,,sroie
receipt,receipt_0092.jpg,sroie_train,sroie_X51006387812.jpg,,sroie
receipt,receipt_0093.jpg,sroie_train,sroie_X51006389893.jpg,,sroie
receipt,receipt_0094.jpg,sroie_train,sroie_X51006913070.jpg,,sroie
receipt,receipt_0095.jpg,sroie_train,sroie_X51006620414.jpg,,sroie
receipt,receipt_0096.jpg,sroie_train,sroie_X51008114281.jpg,,sroie
receipt,receipt_0097.jpg,sroie_train,sroie_X51008042791.jpg,,sroie
receipt,receipt_0098.jpg,sroie_train,sroie_X51005711445.jpg,,sroie
receipt,receipt_0099.jpg,sroie_train,sroie_X51007846270.jpg,,sroie
receipt,receipt_0100.jpg,sroie_train,sroie_X51007339639.jpg,,sroie
receipt,receipt_0101.jpg,sroie_train,sroie_X51005605285.jpg,,sroie
receipt,receipt_0102.jpg,sroie_train,sroie_X51005442344.jpg,,sroie
receipt,receipt_0103.jpg,sroie_train,sroie_X51005675095.jpg,,sroie
receipt,receipt_0104.jpg,sroie_train,sroie_X51005719814.jpg,,sroie
receipt,receipt_0105.jpg,sroie_train,sroie_X51008142033.jpg,,sroie
receipt,receipt_0106.jpg,sroie_train,sroie_X51008142032.jpg,,sroie
receipt,receipt_0107.jpg,sroie_train,sroie_X51005447839.jpg,,sroie
receipt,receipt_0108.jpg,sroie_train,sroie_X51006619777.jpg,,sroie
receipt,receipt_0109.jpg,sroie_train,sroie_X51006619709.jpg,,sroie
receipt,receipt_0110.jpg,sroie_train,sroie_X51007339113.jpg,,sroie
receipt,receipt_0111.jpg,sroie_train,sroie_X51006387951.jpg,,sroie
receipt,receipt_0112.jpg,sroie_train,sroie_X51005268200.jpg,,sroie
receipt,receipt_0113.jpg,sroie_train,sroie_X51005676541.jpg,,sroie
receipt,receipt_0114.jpg,sroie_train,sroie_X51008099048.jpg,,sroie
receipt,receipt_0115.jpg,sroie_train,sroie_X51006619772.jpg,,sroie
receipt,receipt_0116.jpg,sroie_train,sroie_X51006555780.jpg,,sroie
receipt,receipt_0117.jpg,sroie_train,sroie_X51005722668.jpg,,sroie
receipt,receipt_0118.jpg,sroie_train,sroie_X51008123446.jpg,,sroie
receipt,receipt_0119.jpg,sroie_train,sroie_X51005712038.jpg,,sroie
receipt,receipt_0120.jpg,sroie_train,sroie_X51006008089.jpg,,sroie
receipt,receipt_0121.jpg,sroie_train,sroie_X51008114284.jpg,,sroie
receipt,receipt_0122.jpg,sroie_train,sroie_X51006327976.jpg,,sroie
receipt,receipt_0123.jpg,sroie_train,sroie_X00016469619.jpg,,sroie
receipt,receipt_0124.jpg,sroie_train,sroie_X51007339132.jpg,,sroie
receipt,receipt_0125.jpg,sroie_train,sroie_X51006557193.jpg,,sroie
receipt,receipt_0126.jpg,sroie_train,sroie_X51007103688.jpg,,sroie
receipt,receipt_0127.jpg,sroie_train,sroie_X51006557188.jpg,,sroie
receipt,receipt_0128.jpg,sroie_train,sroie_X51005705760.jpg,,sroie
receipt,receipt_0129.jpg,sroie_train,sroie_X51006387932.jpg,,sroie
receipt,receipt_0130.jpg,sroie_train,sroie_X51007391372.jpg,,sroie
receipt,receipt_0131.jpg,sroie_train,sroie_X51005587267.jpg,,sroie
receipt,receipt_0132.jpg,sroie_train,sroie_X51006387971.jpg,,sroie
receipt,receipt_0133.jpg,sroie_train,sroie_X51007262328.jpg,,sroie
receipt,receipt_0134.jpg,sroie_train,sroie_X51005442383.jpg,,sroie
receipt,receipt_0135.jpg,sroie_train,sroie_X51007103643.jpg,,sroie
receipt,receipt_0136.jpg,sroie_train,sroie_X51006466778.jpg,,sroie
receipt,receipt_0137.jpg,sroie_train,sroie_X51005715010.jpg,,sroie
receipt,receipt_0138.jpg,sroie_train,sroie_X51006913028.jpg,,sroie
receipt,receipt_0139.jpg,sroie_train,sroie_X51006555570.jpg,,sroie
receipt,receipt_0140.jpg,sroie_train,sroie_X51007339146.jpg,,sroie
receipt,receipt_0141.jpg,sroie_train,sroie_X51006414733.jpg,,sroie
receipt,receipt_0142.jpg,sroie_train,sroie_X51005663277.jpg,,sroie
receipt,receipt_0143.jpg,sroie_train,sroie_X51005568829.jpg,,sroie
receipt,receipt_0144.jpg,sroie_train,sroie_X51005749905.jpg,,sroie
receipt,receipt_0145.jpg,sroie_train,sroie_X51007339151.jpg,,sroie
receipt,receipt_0146.jpg,sroie_train,sroie_X51005568891.jpg,,sroie
receipt,receipt_0147.jpg,sroie_train,sroie_X51008042792.jpg,,sroie
receipt,receipt_0148.jpg,sroie_train,sroie_X51006619854.jpg,,sroie
receipt,receipt_0149.jpg,sroie_train,sroie_X51007339098.jpg,,sroie
receipt,receipt_0150.jpg,sroie_train,sroie_X51007846370.jpg,,sroie
receipt,receipt_0151.jpg,sroie_train,sroie_X51008123447.jpg,,sroie
receipt,receipt_0152.jpg,sroie_train,sroie_X00016469612.jpg,,sroie
receipt,receipt_0153.jpg,sroie_train,sroie_X51006414714.jpg,,sroie
receipt,receipt_0154.jpg,sroie_train,sroie_X51005719893.jpg,,sroie
receipt,receipt_0155.jpg,sroie_train,sroie_X51008099041.jpg,,sroie
receipt,receipt_0156.jpg,sroie_train,sroie_X51005230617.jpg,,sroie
receipt,receipt_0157.jpg,sroie_train,sroie_X51007339643.jpg,,sroie
receipt,receipt_0158.jpg,sroie_train,sroie_X51005745190.jpg,,sroie
receipt,receipt_0159.jpg,sroie_train,sroie_X51007103691.jpg,,sroie
receipt,receipt_0160.jpg,sroie_train,sroie_X51006912974.jpg,,sroie
receipt,receipt_0161.jpg,sroie_train,sroie_X51006714065.jpg,,sroie
receipt,receipt_0162.jpg,sroie_train,sroie_X51005719856.jpg,,sroie
receipt,receipt_0163.jpg,sroie_train,sroie_X51005676547.jpg,,sroie
receipt,receipt_0164.jpg,sroie_train,sroie_X51005365179.jpg,,sroie
receipt,receipt_0165.jpg,sroie_train,sroie_X51005676549.jpg,,sroie
receipt,receipt_0166.jpg,sroie_train,sroie_X51007262315.jpg,,sroie
receipt,receipt_0167.jpg,sroie_train,sroie_X51006414599.jpg,,sroie
receipt,receipt_0168.jpg,sroie_train,sroie_X51005441401.jpg,,sroie
receipt,receipt_0169.jpg,sroie_train,sroie_X51005441408.jpg,,sroie
receipt,receipt_0170.jpg,sroie_train,sroie_X51006557210.jpg,,sroie
receipt,receipt_0171.jpg,sroie_train,sroie_X51006349086.jpg,,sroie
receipt,receipt_0172.jpg,sroie_train,sroie_X51006857071.jpg,,sroie
receipt,receipt_0173.jpg,sroie_train,sroie_X51005433538.jpg,,sroie
receipt,receipt_0174.jpg,sroie_train,sroie_X51008099085.jpg,,sroie
receipt,receipt_0175.jpg,sroie_train,sroie_X51006392273.jpg,,sroie
receipt,receipt_0176.jpg,sroie_train,sroie_X51006619765.jpg,,sroie
receipt,receipt_0177.jpg,sroie_train,sroie_X51005447833.jpg,,sroie
receipt,receipt_0178.jpg,sroie_train,sroie_X51007579726.jpg,,sroie
receipt,receipt_0179.jpg,sroie_train,sroie_X51006556646.jpg,,sroie
receipt,receipt_0180.jpg,sroie_train,sroie_X51006334741.jpg,,sroie
receipt,receipt_0181.jpg,sroie_train,sroie_X51008164999.jpg,,sroie
receipt,receipt_0182.jpg,sroie_train,sroie_X51005568899.jpg,,sroie
receipt,receipt_0183.jpg,sroie_train,sroie_X51005705804.jpg,,sroie
receipt,receipt_0184.jpg,sroie_train,sroie_X51008123451.jpg,,sroie
receipt,receipt_0185.jpg,sroie_train,sroie_X51006414721.jpg,,sroie
receipt,receipt_0186.jpg,sroie_train,sroie_X51007846412.jpg,,sroie
receipt,receipt_0187.jpg,sroie_train,sroie_X51005663301.jpg,,sroie
receipt,receipt_0188.jpg,sroie_train,sroie_X51007339112.jpg,,sroie
receipt,receipt_0189.jpg,sroie_train,sroie_X51006619694.jpg,,sroie
receipt,receipt_0190.jpg,sroie_train,sroie_X51008114283.jpg,,sroie
receipt,receipt_0191.jpg,sroie_train,sroie_X51006556839.jpg,,sroie
receipt,receipt_0192.jpg,sroie_train,sroie_X51005663278.jpg,,sroie
receipt,receipt_0193.jpg,sroie_train,sroie_X51006557179.jpg,,sroie
receipt,receipt_0194.jpg,sroie_train,sroie_X51008142005.jpg,,sroie
receipt,receipt_0195.jpg,sroie_train,sroie_X51005757324.jpg,,sroie
receipt,receipt_0196.jpg,sroie_train,sroie_X51006556738.jpg,,sroie
receipt,receipt_0197.jpg,sroie_train,sroie_X51008042783.jpg,,sroie
receipt,receipt_0198.jpg,sroie_train,sroie_X51007339115.jpg,,sroie
receipt,receipt_0199.jpg,sroie_train,sroie_X51007846325.jpg,,sroie
