doc_id,class,page_file,source,split
sroie_X51007846370,receipt,datasets/raw/receipt/receipt_0150.jpg,sroie,train
sroie_X51005605285,receipt,datasets/raw/receipt/receipt_0101.jpg,sroie,train
2501758029_8046,report,datasets/raw/report/report_0026.png,rvlcdip,train
2076373241,form,datasets/raw/form/form_0066.png,rvlcdip,train
2054500156,form,datasets/raw/form/form_0011.png,rvlcdip,train
2500017317,article,datasets/raw/article/article_0093.png,rvlcdip,train
50722058-2108,report,datasets/raw/report/report_0020.png,rvlcdip,train
2046305060,article,datasets/raw/article/article_0070.png,rvlcdip,train
sroie_X51006913031,receipt,datasets/raw/receipt/receipt_0010.jpg,sroie,train
89340684_89340732,report,datasets/raw/report/report_0054.png,rvlcdip,train
0071016226,letter,datasets/raw/letter/letter_0035.png,rvlcdip,train
sroie_X51006414721,receipt,datasets/raw/receipt/receipt_0185.jpg,sroie,train
0060196964,letter,datasets/raw/letter/letter_0041.png,rvlcdip,train
0060054762,letter,datasets/raw/letter/letter_0060.png,rvlcdip,train
0071081983,letter,datasets/raw/letter/letter_0099.png,rvlcdip,train
sroie_X51006389963,receipt,datasets/raw/receipt/receipt_0039.jpg,sroie,train
sroie_X51006008074,receipt,datasets/raw/receipt/receipt_0031.jpg,sroie,train
sroie_X51006620414,receipt,datasets/raw/receipt/receipt_0095.jpg,sroie,train
80211529,invoice,datasets/raw/invoice/invoice_0044.png,rvlcdip,train
1003540309_1003540318,form,datasets/raw/form/form_0074.png,rvlcdip,train
1002648919,report,datasets/raw/report/report_0093.png,rvlcdip,train
508221875+-1876,form,datasets/raw/form/form_0081.png,rvlcdip,train
0000341755,article,datasets/raw/article/article_0010.png,rvlcdip,train
sroie_X00016469672,receipt,datasets/raw/receipt/receipt_0025.jpg,sroie,train
sroie_X51007339639,receipt,datasets/raw/receipt/receipt_0100.jpg,sroie,train
525260477+-0477,form,datasets/raw/form/form_0052.png,rvlcdip,train
2043429159,letter,datasets/raw/letter/letter_0076.png,rvlcdip,train
sroie_X51006913028,receipt,datasets/raw/receipt/receipt_0138.jpg,sroie,train
1003198375,letter,datasets/raw/letter/letter_0029.png,rvlcdip,train
2501947526_7530,report,datasets/raw/report/report_0011.png,rvlcdip,train
tob14026.34_tob14026.35,article,datasets/raw/article/article_0001.png,rvlcdip,train
01139180a,article,datasets/raw/article/article_0085.png,rvlcdip,train
81619486_9488,form,datasets/raw/form/form_0029.png,rvlcdip,train
CTRCONTRACTS022017-2,invoice,datasets/raw/invoice/invoice_0049.png,rvlcdip,train
sroie_X51005745190,receipt,datasets/raw/receipt/receipt_0158.jpg,sroie,train
tob14406.22,article,datasets/raw/article/article_0063.png,rvlcdip,train
sroie_X51007339151,receipt,datasets/raw/receipt/receipt_0145.jpg,sroie,train
2029245071,form,datasets/raw/form/form_0096.png,rvlcdip,train
81440422,invoice,datasets/raw/invoice/invoice_0074.png,rvlcdip,train
92676766,invoice,datasets/raw/invoice/invoice_0056.png,rvlcdip,train
tob07822.07_tob07822.08,article,datasets/raw/article/article_0081.png,rvlcdip,train
sroie_X51007846270,receipt,datasets/raw/receipt/receipt_0099.jpg,sroie,train
2083799894_9896,invoice,datasets/raw/invoice/invoice_0032.png,rvlcdip,train
0060087997,form,datasets/raw/form/form_0097.png,rvlcdip,train
83553778,invoice,datasets/raw/invoice/invoice_0089.png,rvlcdip,train
2062045537,report,datasets/raw/report/report_0035.png,rvlcdip,train
2015059275,article,datasets/raw/article/article_0049.png,rvlcdip,train
0000308235,letter,datasets/raw/letter/letter_0001.png,rvlcdip,train
2073344227_4231,article,datasets/raw/article/article_0044.png,rvlcdip,train
2043129585_2043129590,form,datasets/raw/form/form_0034.png,rvlcdip,train
sroie_X51007846412,receipt,datasets/raw/receipt/receipt_0186.jpg,sroie,train
sroie_X51006556825,receipt,datasets/raw/receipt/receipt_0028.jpg,sroie,train
515615617+-5618,invoice,datasets/raw/invoice/invoice_0099.png,rvlcdip,train
sroie_X51005442327,receipt,datasets/raw/receipt/receipt_0040.jpg,sroie,train
sroie_X51006414680,receipt,datasets/raw/receipt/receipt_0047.jpg,sroie,train
sroie_X51008164992,receipt,datasets/raw/receipt/receipt_0033.jpg,sroie,train
513032938,form,datasets/raw/form/form_0035.png,rvlcdip,train
sroie_X51006350763,receipt,datasets/raw/receipt/receipt_0003.jpg,sroie,train
87673604_87673622,report,datasets/raw/report/report_0084.png,rvlcdip,train
505709083+-9083,letter,datasets/raw/letter/letter_0085.png,rvlcdip,train
tim01049.63,letter,datasets/raw/letter/letter_0047.png,rvlcdip,train
sroie_X51006008091,receipt,datasets/raw/receipt/receipt_0014.jpg,sroie,train
00965350_00965352,report,datasets/raw/report/report_0078.png,rvlcdip,train
0060284223,invoice,datasets/raw/invoice/invoice_0098.png,rvlcdip,train
2073724042,article,datasets/raw/article/article_0058.png,rvlcdip,train
sroie_X51008042783,receipt,datasets/raw/receipt/receipt_0197.jpg,sroie,train
sroie_X51006414714,receipt,datasets/raw/receipt/receipt_0153.jpg,sroie,train
sroie_X51006556738,receipt,datasets/raw/receipt/receipt_0196.jpg,sroie,train
sroie_X51006387812,receipt,datasets/raw/receipt/receipt_0092.jpg,sroie,train
sroie_X51006557170,receipt,datasets/raw/receipt/receipt_0063.jpg,sroie,train
2070382318,invoice,datasets/raw/invoice/invoice_0087.png,rvlcdip,train
00920320,invoice,datasets/raw/invoice/invoice_0026.png,rvlcdip,train
50101429-1429,letter,datasets/raw/letter/letter_0038.png,rvlcdip,train
89977526_7546,report,datasets/raw/report/report_0097.png,rvlcdip,train
sroie_X51007231336,receipt,datasets/raw/receipt/receipt_0023.jpg,sroie,train
88131855,invoice,datasets/raw/invoice/invoice_0036.png,rvlcdip,train
sroie_X51006414392,receipt,datasets/raw/receipt/receipt_0002.jpg,sroie,train
sroie_X51005889296,receipt,datasets/raw/receipt/receipt_0085.jpg,sroie,train
sroie_X51005442392,receipt,datasets/raw/receipt/receipt_0076.jpg,sroie,train
sroie_X51006414733,receipt,datasets/raw/receipt/receipt_0141.jpg,sroie,train
92227311,invoice,datasets/raw/invoice/invoice_0029.png,rvlcdip,train
sroie_X51006619777,receipt,datasets/raw/receipt/receipt_0108.jpg,sroie,train
2028746910_2028746913,invoice,datasets/raw/invoice/invoice_0085.png,rvlcdip,train
2077934481,form,datasets/raw/form/form_0048.png,rvlcdip,train
sroie_X51008123447,receipt,datasets/raw/receipt/receipt_0151.jpg,sroie,train
0012529284,form,datasets/raw/form/form_0005.png,rvlcdip,train
2024516480,report,datasets/raw/report/report_0091.png,rvlcdip,train
2061671721,form,datasets/raw/form/form_0084.png,rvlcdip,train
tob10615.20,article,datasets/raw/article/article_0023.png,rvlcdip,train
2501329351,invoice,datasets/raw/invoice/invoice_0072.png,rvlcdip,train
2084020041,invoice,datasets/raw/invoice/invoice_0006.png,rvlcdip,train
516924367_516924373,letter,datasets/raw/letter/letter_0031.png,rvlcdip,train
2030053328,form,datasets/raw/form/form_0000.png,rvlcdip,train
2081645450,article,datasets/raw/article/article_0055.png,rvlcdip,train
tob13122.52,article,datasets/raw/article/article_0059.png,rvlcdip,train
sroie_X51005676547,receipt,datasets/raw/receipt/receipt_0163.jpg,sroie,train
sroie_X51006334741,receipt,datasets/raw/receipt/receipt_0180.jpg,sroie,train
sroie_X51005587267,receipt,datasets/raw/receipt/receipt_0131.jpg,sroie,train
2073516164,report,datasets/raw/report/report_0092.png,rvlcdip,train
80703386,invoice,datasets/raw/invoice/invoice_0039.png,rvlcdip,train
500035418,invoice,datasets/raw/invoice/invoice_0010.png,rvlcdip,train
sroie_X51008142038,receipt,datasets/raw/receipt/receipt_0029.jpg,sroie,train
tob11910.04_tob11910.08,article,datasets/raw/article/article_0031.png,rvlcdip,train
sroie_X51005365179,receipt,datasets/raw/receipt/receipt_0164.jpg,sroie,train
2023894139-b_2023894140,article,datasets/raw/article/article_0062.png,rvlcdip,train
04354968_4969,letter,datasets/raw/letter/letter_0049.png,rvlcdip,train
sroie_X51006502531,receipt,datasets/raw/receipt/receipt_0084.jpg,sroie,train
514215541+-5541,form,datasets/raw/form/form_0047.png,rvlcdip,train
50063579,invoice,datasets/raw/invoice/invoice_0008.png,rvlcdip,train
2065360166,form,datasets/raw/form/form_0088.png,rvlcdip,train
83374063,invoice,datasets/raw/invoice/invoice_0091.png,rvlcdip,train
2030375270,form,datasets/raw/form/form_0076.png,rvlcdip,train
87445037,report,datasets/raw/report/report_0024.png,rvlcdip,train
50016371,invoice,datasets/raw/invoice/invoice_0042.png,rvlcdip,train
2029149564_2029149565,form,datasets/raw/form/form_0070.png,rvlcdip,train
2070261151,form,datasets/raw/form/form_0067.png,rvlcdip,train
2073415972,article,datasets/raw/article/article_0076.png,rvlcdip,train
87147456,invoice,datasets/raw/invoice/invoice_0078.png,rvlcdip,train
sroie_X51006392122,receipt,datasets/raw/receipt/receipt_0090.jpg,sroie,train
sroie_X51005447839,receipt,datasets/raw/receipt/receipt_0107.jpg,sroie,train
sroie_X51005722668,receipt,datasets/raw/receipt/receipt_0117.jpg,sroie,train
2022179583,report,datasets/raw/report/report_0009.png,rvlcdip,train
93219883,invoice,datasets/raw/invoice/invoice_0048.png,rvlcdip,train
2083780039,article,datasets/raw/article/article_0067.png,rvlcdip,train
sroie_X51008042791,receipt,datasets/raw/receipt/receipt_0097.jpg,sroie,train
2055054854_2055054857,report,datasets/raw/report/report_0021.png,rvlcdip,train
93485164_5166,letter,datasets/raw/letter/letter_0063.png,rvlcdip,train
2026503840,letter,datasets/raw/letter/letter_0036.png,rvlcdip,train
sroie_X51006556815,receipt,datasets/raw/receipt/receipt_0032.jpg,sroie,train
88180620,report,datasets/raw/report/report_0090.png,rvlcdip,train
2079131531_1532,letter,datasets/raw/letter/letter_0016.png,rvlcdip,train
1003538015-b,article,datasets/raw/article/article_0088.png,rvlcdip,train
50178964-8964,letter,datasets/raw/letter/letter_0034.png,rvlcdip,train
sroie_X51005268200,receipt,datasets/raw/receipt/receipt_0112.jpg,sroie,train
2504026981,form,datasets/raw/form/form_0010.png,rvlcdip,train
83612724,form,datasets/raw/form/form_0022.png,rvlcdip,train
508028274+-8277,letter,datasets/raw/letter/letter_0007.png,rvlcdip,train
sroie_X51008099085,receipt,datasets/raw/receipt/receipt_0174.jpg,sroie,train
88131835,invoice,datasets/raw/invoice/invoice_0035.png,rvlcdip,train
501891308,letter,datasets/raw/letter/letter_0021.png,rvlcdip,train
1002392859_1002392860,article,datasets/raw/article/article_0071.png,rvlcdip,train
sroie_X51006502533,receipt,datasets/raw/receipt/receipt_0079.jpg,sroie,train
95824321,invoice,datasets/raw/invoice/invoice_0030.png,rvlcdip,train
2040743643,letter,datasets/raw/letter/letter_0053.png,rvlcdip,train
2076906781_6782,report,datasets/raw/report/report_0023.png,rvlcdip,train
1002402279_1002402280,article,datasets/raw/article/article_0087.png,rvlcdip,train
2078640682_0683,report,datasets/raw/report/report_0098.png,rvlcdip,train
sroie_X51006327978,receipt,datasets/raw/receipt/receipt_0052.jpg,sroie,train
sroie_X51005568891,receipt,datasets/raw/receipt/receipt_0146.jpg,sroie,train
2062093441_2062093447,report,datasets/raw/report/report_0069.png,rvlcdip,train
2021630861,invoice,datasets/raw/invoice/invoice_0005.png,rvlcdip,train
sroie_X51008142032,receipt,datasets/raw/receipt/receipt_0106.jpg,sroie,train
2501667949_2501667957,report,datasets/raw/report/report_0083.png,rvlcdip,train
sroie_X51005711445,receipt,datasets/raw/receipt/receipt_0098.jpg,sroie,train
0000278912,article,datasets/raw/article/article_0019.png,rvlcdip,train
2072484182,invoice,datasets/raw/invoice/invoice_0086.png,rvlcdip,train
87430136,report,datasets/raw/report/report_0031.png,rvlcdip,train
80232500_80232524,report,datasets/raw/report/report_0028.png,rvlcdip,train
2028742026_2028742027,form,datasets/raw/form/form_0020.png,rvlcdip,train
0001234030,invoice,datasets/raw/invoice/invoice_0097.png,rvlcdip,train
518547904+-7905,form,datasets/raw/form/form_0037.png,rvlcdip,train
sroie_X51007339098,receipt,datasets/raw/receipt/receipt_0149.jpg,sroie,train
515618144+-8153,invoice,datasets/raw/invoice/invoice_0046.png,rvlcdip,train
2025324595,form,datasets/raw/form/form_0009.png,rvlcdip,train
0071006682,invoice,datasets/raw/invoice/invoice_0045.png,rvlcdip,train
2501536954_2501536985,report,datasets/raw/report/report_0064.png,rvlcdip,train
2028699272,invoice,datasets/raw/invoice/invoice_0071.png,rvlcdip,train
sroie_X51005722699,receipt,datasets/raw/receipt/receipt_0067.jpg,sroie,train
85675561,letter,datasets/raw/letter/letter_0019.png,rvlcdip,train
sroie_X51005676538,receipt,datasets/raw/receipt/receipt_0000.jpg,sroie,train
82227552,article,datasets/raw/article/article_0056.png,rvlcdip,train
tnjb0008497,letter,datasets/raw/letter/letter_0000.png,rvlcdip,train
sroie_X51005677332,receipt,datasets/raw/receipt/receipt_0043.jpg,sroie,train
corti0009665,article,datasets/raw/article/article_0015.png,rvlcdip,train
501380936+-0936,letter,datasets/raw/letter/letter_0082.png,rvlcdip,train
sroie_X51005447848,receipt,datasets/raw/receipt/receipt_0082.jpg,sroie,train
sroie_X51007579726,receipt,datasets/raw/receipt/receipt_0178.jpg,sroie,train
sroie_X51006619765,receipt,datasets/raw/receipt/receipt_0176.jpg,sroie,train
1001757330_1001757336,report,datasets/raw/report/report_0055.png,rvlcdip,train
2026210869,report,datasets/raw/report/report_0008.png,rvlcdip,train
sroie_X51005757323,receipt,datasets/raw/receipt/receipt_0019.jpg,sroie,train
2083780391,article,datasets/raw/article/article_0032.png,rvlcdip,train
sroie_X51005433492,receipt,datasets/raw/receipt/receipt_0012.jpg,sroie,train
sroie_X51006389893,receipt,datasets/raw/receipt/receipt_0093.jpg,sroie,train
CTRSP-FILES014760-47,letter,datasets/raw/letter/letter_0003.png,rvlcdip,train
sroie_X51006387971,receipt,datasets/raw/receipt/receipt_0132.jpg,sroie,train
corti0009098_9100,article,datasets/raw/article/article_0011.png,rvlcdip,train
2501664635,report,datasets/raw/report/report_0095.png,rvlcdip,train
sroie_X51008042792,receipt,datasets/raw/receipt/receipt_0147.jpg,sroie,train
sroie_X51007339115,receipt,datasets/raw/receipt/receipt_0198.jpg,sroie,train
sroie_X51006414599,receipt,datasets/raw/receipt/receipt_0167.jpg,sroie,train
sroie_X51007103688,receipt,datasets/raw/receipt/receipt_0126.jpg,sroie,train
sroie_X00016469612,receipt,datasets/raw/receipt/receipt_0152.jpg,sroie,train
2024442203,report,datasets/raw/report/report_0017.png,rvlcdip,train
519695114+-5119,letter,datasets/raw/letter/letter_0011.png,rvlcdip,train
sroie_X51005453729,receipt,datasets/raw/receipt/receipt_0066.jpg,sroie,train
85082999,letter,datasets/raw/letter/letter_0057.png,rvlcdip,train
sroie_X51007339095,receipt,datasets/raw/receipt/receipt_0041.jpg,sroie,train
50719280-9280,invoice,datasets/raw/invoice/invoice_0079.png,rvlcdip,train
0060283358,letter,datasets/raw/letter/letter_0090.png,rvlcdip,train
50230435-0435,letter,datasets/raw/letter/letter_0094.png,rvlcdip,train
2048225492,form,datasets/raw/form/form_0015.png,rvlcdip,train
sroie_X51005441401,receipt,datasets/raw/receipt/receipt_0168.jpg,sroie,train
sroie_X51005441408,receipt,datasets/raw/receipt/receipt_0169.jpg,sroie,train
2077357172,article,datasets/raw/article/article_0006.png,rvlcdip,train
2028528688_2028528706,report,datasets/raw/report/report_0012.png,rvlcdip,train
502228308+-8308,letter,datasets/raw/letter/letter_0048.png,rvlcdip,train
86220490,form,datasets/raw/form/form_0043.png,rvlcdip,train
sroie_X51005711447,receipt,datasets/raw/receipt/receipt_0005.jpg,sroie,train
sroie_X51006913024,receipt,datasets/raw/receipt/receipt_0021.jpg,sroie,train
2028796209,report,datasets/raw/report/report_0041.png,rvlcdip,train
sroie_X51006619772,receipt,datasets/raw/receipt/receipt_0115.jpg,sroie,train
sroie_X51005749905,receipt,datasets/raw/receipt/receipt_0144.jpg,sroie,train
505043858_505043859,form,datasets/raw/form/form_0083.png,rvlcdip,train
89418741_8746,report,datasets/raw/report/report_0088.png,rvlcdip,train
10390942,letter,datasets/raw/letter/letter_0069.png,rvlcdip,train
sroie_X51005442338,receipt,datasets/raw/receipt/receipt_0051.jpg,sroie,train
sroie_X51006556646,receipt,datasets/raw/receipt/receipt_0179.jpg,sroie,train
2062101355,letter,datasets/raw/letter/letter_0052.png,rvlcdip,train
sroie_X51006557179,receipt,datasets/raw/receipt/receipt_0193.jpg,sroie,train
0011907303,letter,datasets/raw/letter/letter_0071.png,rvlcdip,train
2022232036_2022232037,report,datasets/raw/report/report_0046.png,rvlcdip,train
2072197110,article,datasets/raw/article/article_0094.png,rvlcdip,train
2505397417,form,datasets/raw/form/form_0080.png,rvlcdip,train
sroie_X51005433514,receipt,datasets/raw/receipt/receipt_0011.jpg,sroie,train
00921693,invoice,datasets/raw/invoice/invoice_0017.png,rvlcdip,train
2505377429_7434,report,datasets/raw/report/report_0072.png,rvlcdip,train
sroie_X51006679216,receipt,datasets/raw/receipt/receipt_0080.jpg,sroie,train
515618103+-8122,invoice,datasets/raw/invoice/invoice_0016.png,rvlcdip,train
0001246104,form,datasets/raw/form/form_0017.png,rvlcdip,train
504730700,letter,datasets/raw/letter/letter_0074.png,rvlcdip,train
2024205622,form,datasets/raw/form/form_0085.png,rvlcdip,train
2505411634,report,datasets/raw/report/report_0073.png,rvlcdip,train
sroie_X51005663301,receipt,datasets/raw/receipt/receipt_0187.jpg,sroie,train
518182970,invoice,datasets/raw/invoice/invoice_0034.png,rvlcdip,train
520618201+-8215,form,datasets/raw/form/form_0007.png,rvlcdip,train
1003043373-a,article,datasets/raw/article/article_0057.png,rvlcdip,train
91580930,invoice,datasets/raw/invoice/invoice_0024.png,rvlcdip,train
sroie_X51005719899,receipt,datasets/raw/receipt/receipt_0070.jpg,sroie,train
2086081025,form,datasets/raw/form/form_0051.png,rvlcdip,train
2065418675,letter,datasets/raw/letter/letter_0088.png,rvlcdip,train
2501074515,article,datasets/raw/article/article_0098.png,rvlcdip,train
2048391723,article,datasets/raw/article/article_0017.png,rvlcdip,train
sroie_X51005757324,receipt,datasets/raw/receipt/receipt_0195.jpg,sroie,train
sroie_X51008099081,receipt,datasets/raw/receipt/receipt_0046.jpg,sroie,train
1003543424,article,datasets/raw/article/article_0025.png,rvlcdip,train
sroie_X00016469619,receipt,datasets/raw/receipt/receipt_0123.jpg,sroie,train
507064884,form,datasets/raw/form/form_0023.png,rvlcdip,train
2012583212_2012583213,letter,datasets/raw/letter/letter_0073.png,rvlcdip,train
2063116026,invoice,datasets/raw/invoice/invoice_0014.png,rvlcdip,train
2059478435,invoice,datasets/raw/invoice/invoice_0063.png,rvlcdip,train
506047348+-7349,letter,datasets/raw/letter/letter_0079.png,rvlcdip,train
2001210024_2001210025,article,datasets/raw/article/article_0016.png,rvlcdip,train
0000113799,invoice,datasets/raw/invoice/invoice_0073.png,rvlcdip,train
2025500051,article,datasets/raw/article/article_0089.png,rvlcdip,train
sroie_X51007262315,receipt,datasets/raw/receipt/receipt_0166.jpg,sroie,train
sroie_X51006912974,receipt,datasets/raw/receipt/receipt_0160.jpg,sroie,train
81305509,report,datasets/raw/report/report_0003.png,rvlcdip,train
sroie_X51005705804,receipt,datasets/raw/receipt/receipt_0183.jpg,sroie,train
672375,form,datasets/raw/form/form_0031.png,rvlcdip,train
2024612780,form,datasets/raw/form/form_0071.png,rvlcdip,train
0060075262,invoice,datasets/raw/invoice/invoice_0033.png,rvlcdip,train
2026372242,letter,datasets/raw/letter/letter_0046.png,rvlcdip,train
506432063_506432081,form,datasets/raw/form/form_0021.png,rvlcdip,train
2025028383-a,article,datasets/raw/article/article_0046.png,rvlcdip,train
sroie_X51008164996,receipt,datasets/raw/receipt/receipt_0091.jpg,sroie,train
2063591345,invoice,datasets/raw/invoice/invoice_0070.png,rvlcdip,train
sroie_X51007262328,receipt,datasets/raw/receipt/receipt_0133.jpg,sroie,train
sroie_X51005568829,receipt,datasets/raw/receipt/receipt_0143.jpg,sroie,train
2001234756_2001234764,report,datasets/raw/report/report_0050.png,rvlcdip,train
sroie_X51006392299,receipt,datasets/raw/receipt/receipt_0065.jpg,sroie,train
2086083859,form,datasets/raw/form/form_0030.png,rvlcdip,train
506108003_506108004,letter,datasets/raw/letter/letter_0087.png,rvlcdip,train
10080337_10080350,report,datasets/raw/report/report_0027.png,rvlcdip,train
sroie_X51005757243,receipt,datasets/raw/receipt/receipt_0049.jpg,sroie,train
1003543438,article,datasets/raw/article/article_0095.png,rvlcdip,train
2071652355,letter,datasets/raw/letter/letter_0044.png,rvlcdip,train
524291215+-1215,letter,datasets/raw/letter/letter_0070.png,rvlcdip,train
sroie_X51008123446,receipt,datasets/raw/receipt/receipt_0118.jpg,sroie,train
11231340,invoice,datasets/raw/invoice/invoice_0052.png,rvlcdip,train
80701160,invoice,datasets/raw/invoice/invoice_0067.png,rvlcdip,train
0000989826,form,datasets/raw/form/form_0049.png,rvlcdip,train
508078927,letter,datasets/raw/letter/letter_0089.png,rvlcdip,train
93177917,form,datasets/raw/form/form_0044.png,rvlcdip,train
sroie_X51005663278,receipt,datasets/raw/receipt/receipt_0192.jpg,sroie,train
tob11708.09,article,datasets/raw/article/article_0069.png,rvlcdip,train
501012820,invoice,datasets/raw/invoice/invoice_0020.png,rvlcdip,train
tob06203.94,article,datasets/raw/article/article_0009.png,rvlcdip,train
sroie_X51006349086,receipt,datasets/raw/receipt/receipt_0171.jpg,sroie,train
2083513848,article,datasets/raw/article/article_0073.png,rvlcdip,train
sroie_X51007339112,receipt,datasets/raw/receipt/receipt_0188.jpg,sroie,train
tob11415.60,article,datasets/raw/article/article_0013.png,rvlcdip,train
504614652_504614660,letter,datasets/raw/letter/letter_0006.png,rvlcdip,train
2085594648,form,datasets/raw/form/form_0059.png,rvlcdip,train
sroie_X51005675095,receipt,datasets/raw/receipt/receipt_0103.jpg,sroie,train
2083780624,article,datasets/raw/article/article_0084.png,rvlcdip,train
2028708771,invoice,datasets/raw/invoice/invoice_0025.png,rvlcdip,train
2029162417,report,datasets/raw/report/report_0079.png,rvlcdip,train
sroie_X51006556839,receipt,datasets/raw/receipt/receipt_0191.jpg,sroie,train
sroie_X51005676549,receipt,datasets/raw/receipt/receipt_0165.jpg,sroie,train
2028741084_2028741085,invoice,datasets/raw/invoice/invoice_0003.png,rvlcdip,train
sroie_X51006008095,receipt,datasets/raw/receipt/receipt_0074.jpg,sroie,train
508112328+-2328,letter,datasets/raw/letter/letter_0027.png,rvlcdip,train
sroie_X51006555780,receipt,datasets/raw/receipt/receipt_0116.jpg,sroie,train
sroie_X51005361946,receipt,datasets/raw/receipt/receipt_0017.jpg,sroie,train
0001233921,invoice,datasets/raw/invoice/invoice_0038.png,rvlcdip,train
2029370377,invoice,datasets/raw/invoice/invoice_0023.png,rvlcdip,train
2072129072,form,datasets/raw/form/form_0045.png,rvlcdip,train
85679292,letter,datasets/raw/letter/letter_0030.png,rvlcdip,train
500300163_500300166,letter,datasets/raw/letter/letter_0032.png,rvlcdip,train
2029116328_2029116346,report,datasets/raw/report/report_0082.png,rvlcdip,train
sroie_X51005719814,receipt,datasets/raw/receipt/receipt_0104.jpg,sroie,train
2074133419,form,datasets/raw/form/form_0039.png,rvlcdip,train
sroie_X51008142030,receipt,datasets/raw/receipt/receipt_0058.jpg,sroie,train
2501997584,report,datasets/raw/report/report_0004.png,rvlcdip,train
10070922_10070923,report,datasets/raw/report/report_0042.png,rvlcdip,train
92856963,invoice,datasets/raw/invoice/invoice_0028.png,rvlcdip,train
0071085436,letter,datasets/raw/letter/letter_0050.png,rvlcdip,train
2077549677,form,datasets/raw/form/form_0056.png,rvlcdip,train
0060251772,letter,datasets/raw/letter/letter_0025.png,rvlcdip,train
2501124129_2501124132,report,datasets/raw/report/report_0014.png,rvlcdip,train
sroie_X51005719893,receipt,datasets/raw/receipt/receipt_0154.jpg,sroie,train
